model	cancer	HALLMARK_ADIPOGENESIS	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANGIOGENESIS	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_SURFACE	HALLMARK_APOPTOSIS	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_COAGULATION	HALLMARK_COMPLEMENT	HALLMARK_DNA_REPAIR	HALLMARK_E2F_TARGETS	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_G2M_CHECKPOINT	HALLMARK_GLYCOLYSIS	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEME_METABOLISM	HALLMARK_HYPOXIA	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_MITOTIC_SPINDLE	HALLMARK_MTORC1_SIGNALING	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V2	HALLMARK_MYOGENESIS	HALLMARK_NOTCH_SIGNALING	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_P53_PATHWAY	HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PEROXISOME	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PROTEIN_SECRETION	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_SPERMATOGENESIS	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_UP	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_XENOBIOTIC_METABOLISM
P1028	Branching	Lung cancer	-1.2281282870854	-2.03081443932017	-0.760036044699345	-1.67154041275749	-1.44060386838801	-1.55662220148604	-1.07867042065677	-0.477541429750454	0.19880900888664	-1.09346503864218	-1.96681176464461	-0.214099453689414	0.0685525453661277	-1.03839149708802	0.272760666141622	0.173283062666471	-0.718262223058396	-0.104977576081492	0.254383257485932	-1.10905356517331	1.33905931119233	-0.9515305338107	-1.84265096894003	-1.60553295976751	-1.29981216315557	-0.699103183132635	-1.03917844935934	1.00839110733876	-1.68159310197615	-0.159852159832978	-0.190305002564505	-0.40090859669063	0.141017680635109	-0.705077587641043	-0.0708229889032292	-1.19301346479917	0.649067246581916	-0.630212555824528	-0.119237866808265	-0.939506376673207	-0.883902872443518	-0.0564047795335582	0.824744332483993	0.086492146965971	-0.157861911451391	-0.880416647077841	-0.80204167901478	0.167428873289954	-1.35278738063407	-0.23162360374406
P1049	Punctuated	Lung cancer	-1.49125027086594	1.20994552517794	-2.21433990149125	-1.84397029688504	-2.77005991223853	-0.86371917621724	0.566211491646811	-1.19029480442269	-1.25009387765862	-1.40845599677614	0.534638631883753	0.00202891298863272	-0.476458929230139	-1.35563050636427	-1.39677175663451	-1.67364380033211	-1.35722988746029	-0.698778390927967	-1.29927447551704	-1.32366623057228	2.74841920746683	-0.775890653288309	0.338521202743639	0.540848558969226	0.582318322764527	0.316941971835142	0.760652142820052	0.925935967707331	-0.415962678484515	-1.85635796028598	-0.372591518041631	-0.455920580675089	-0.3591978208366	-0.964342412681953	-1.53152794614937	-0.827828028735222	0.167177908353425	-0.683886526244232	-0.786073824172365	2.12693893499998	-1.31571216233496	1.05166399320076	-0.0182045785701181	-0.359858073628675	0.592486434615483	-1.59053479836726	-1.68442749658856	-0.878293793012409	-0.268314423823382	-0.927355064877533
P1058	Punctuated	Lung cancer	0.356255049864108	1.27279963033639	0.381901916152287	1.47801475212516	0.165797326834294	1.5267671924307	1.7501015028789	-0.387890434724411	-0.521528398136895	1.52420963657116	1.39563333591883	-0.341569978228549	-0.666289592407129	0.79070232026938	0.0369807246187337	0.221376402009636	-0.317285743660221	-0.854015085585326	0.614270335174988	1.0242828156927	1.20186936864684	0.734373031469301	1.43479563895933	1.2021668846981	1.41348049731614	0.781924436243701	1.02379670945507	0.917594571309306	1.49155374522086	-0.541016802064642	-0.252802662833855	-0.596948297345745	-0.784417086114379	0.698913054381528	0.252793590330377	-0.888683507973022	1.46464371850031	-0.175660129012231	0.431231440660677	0.776291895533685	1.16826631582274	0.629138806362606	-0.258232450418738	1.09073148216228	1.30353005472113	-0.85959662979747	0.376879899000942	1.17216449076829	-0.412967775264416	0.505907355756616
C103	Punctuated	CRC	-1.25923142275673	-1.35499410615269	-0.901706193870127	-1.02301033264685	-0.908938253317933	-1.66602477738431	-1.91991089188446	-0.897837479981868	0.0792356994289572	-1.11075538112011	-1.78162427831453	1.17138359614392	1.34023700308264	-1.32052445589145	-0.643241464846614	0.0353986362706234	0.598706865994305	1.24519674850404	0.366318315287829	-0.849750526155412	-0.918312145464701	-1.69939320743817	-1.47960122335186	-1.57241049189552	-1.78120360166231	0.232341260497819	-0.803646252617194	-1.03066028152174	-1.54333128255526	0.441298154722548	0.805641224037611	1.48900079883129	1.89072648683415	-1.08956659389645	-0.268442571837184	-0.332444955417109	-1.14699918519911	-0.0111595290808337	1.02683533512539	0.654618202893888	-0.402900564731421	-1.67287658130107	1.38708090039064	-1.31597400743413	-1.61418547847094	0.585530458940017	-1.23822211253514	-0.489257732803181	0.449964351485432	-0.241890034014529
C104	Punctuated	CRC	-1.02761437001034	-0.138905557288688	0.0714762167686469	-1.32909049204928	-0.418669354817035	-0.174066100192522	-0.495301619717262	0.461804010003803	1.21177395289704	-0.74022446362458	-0.408358745486182	0.452915788990618	0.481560016961669	-1.06812054837416	-0.372790516381402	0.740251445139964	1.13487418083296	0.558282758508957	0.70101933004992	-1.21236032814154	0.385408666143605	-0.396114117703159	-0.30931270335407	-0.502592938671445	-0.71977932922899	0.149569414013828	-0.341044376876338	-0.280289417852273	-0.137951662989481	0.0905891015422035	0.606698233704484	0.857869043842611	0.796256830875982	-0.810033608919021	-0.405208936587485	-0.18194754053376	0.275132615335715	0.253984878866642	1.76483082906682	0.593167793182539	-0.683496819913235	-0.694289836981279	0.248262424750032	-0.671381516554844	-0.332463755463802	0.681337154231333	-0.966216535678768	-0.24581299154667	0.745590577823875	0.53435747989712
C105	Punctuated	CRC	-2.07500790345377	-0.32494969534278	-0.48638175382898	-1.76281313246135	-0.983035267659558	-1.09708308171993	-1.57016615508489	-0.615345545012351	-0.0356416891752797	-1.8973360855574	-1.11052115480512	0.731782875364536	1.18908451072885	-1.57844911698405	-0.886657064174556	-0.068076642943424	0.00689365886903787	1.01760494090491	0.124776162089951	-1.14568369074255	-0.489584727294871	-1.54936898774144	-1.02635844173718	-0.997942093297918	-1.35435331578347	-1.13427746692545	-1.06507698787954	-1.4964513242096	-1.15317370517204	0.658256445529878	0.0714067801676224	1.0175910782774	1.06481493887015	-1.49300313445546	0.447417705514329	-0.295401687031179	-0.879176190449777	-0.0989648159692959	0.911527555843835	0.208767404137902	-1.202977450891	-1.04560977274882	0.375309583040265	-1.60092892391013	-1.10033551753665	-0.0565084610430638	-1.47050996560168	-1.50597162335774	0.40457234610362	-0.293651373542387
C106	Punctuated	CRC	-1.50463768046741	0.52027357059611	-1.12304409234379	-2.36655783573503	-0.72698530220004	-1.04513178840715	-1.23069948622025	-0.817506414698387	-0.0687517547594308	-1.59417442882827	0.0365272347244307	0.949872311733343	0.896460381471686	-1.83289218054493	-0.882833968130296	-0.23041219336075	0.926696454730668	0.920486284902269	0.834924314328387	-2.25992969255861	0.558704635512059	-0.879072259077755	0.323150664306854	0.327990382326412	-0.11260939176656	0.359018666113392	0.16452238997077	-0.92923518687887	-0.599713564837251	0.606843257807744	0.678853386984771	0.980795359230683	0.734186915787398	-1.55493684038641	-0.783546902344585	-0.0126990067622424	0.243658342554192	0.109777229430189	9.04645316241545e-05	0.621922336037367	-1.33713378486327	-0.0914436332345845	0.512131089940055	-1.5840321317098	-0.359854628457156	0.361422428605869	-1.73177853242724	-0.567325950158121	-1.39091382946576	0.545445182019703
C107	Punctuated	CRC	-0.974564562760268	-0.0973080893064081	-0.726609596544116	-0.628435110388805	-0.466055448108444	-0.598780016891425	-0.644339922295885	0.351952260205482	1.50756609937828	-1.34678245455073	-0.534520626257924	0.692438599878583	0.864477793621229	-1.0933634629311	-0.212420802951065	0.593497120634104	0.392219440915501	0.681442283217323	0.741164483934928	-1.10092516084874	-0.550953501505378	-0.84338640182171	-0.196187144951024	-0.251489495459751	-0.290075955747361	0.127099885414004	-0.407800237294693	-0.846910369389594	-0.435565664094587	0.21961648125468	1.50620879924449	1.08849900029363	1.52398375027887	-1.02380358282088	-0.854751130555324	0.0863772768444354	0.796682282326326	1.07661842203137	1.14909161718404	0.518385093490304	-1.28447162311977	-0.208368514022254	0.377181140761538	-1.21478831681382	-0.196052817724936	1.56450334840722	-0.976800069768724	0.325845127239589	-0.0659209742535928	0.155318925000127
C109	Punctuated	CRC	-0.424901218731589	-0.73239125655585	-0.90711127756597	0.307576538898394	0.0684695158977777	-1.35797947489757	-0.262050862613369	0.471480866464856	0.919243621242022	0.467977822336851	-0.209779928345686	0.766673648591591	0.819059997545784	0.0968543160628962	-0.329460534694967	0.550709005860714	0.611363084200065	0.696343874704806	0.998957454517398	-0.709671416911252	-0.651340492778635	-0.266091928062733	-0.795206155959901	-0.389414003493293	-0.438257487210112	-0.513129285362378	-0.761800125906583	-0.592128328424019	-0.390286013296288	-0.592152343774043	0.978454857743624	1.28916186801883	1.76631022149416	-0.484540261404457	0.367908889717397	-0.0918923644688552	-0.280499257593386	-0.117142623372513	1.32711765782401	-0.243739290773967	-0.353060188050397	-0.602459749049596	0.219614152380307	-0.682065654885367	-0.247080204025899	0.524540298016241	-0.433933833911299	0.239677345126148	0.219377473163853	0.593968779736757
C110	Punctuated	CRC	-0.65427828441267	1.17888096816512	-0.501885537482992	-0.622294874805889	-0.0230663771172673	-0.988772106034285	0.304763270596694	-0.797449602661287	0.125663038550568	0.240517178220154	1.35811245288232	1.19561596234368	0.888299728080389	-0.687645080317061	-0.287109765904198	0.371067023817936	-0.0652906460308678	0.851207817085052	1.15291793298518	-0.944687840870778	-0.0924562331819752	0.0844848291220398	0.673955506664997	1.52340807776587	1.42918060572327	1.75918128872109	1.72898874504995	-0.774187000208619	0.698756940270226	0.332090763720956	1.05751007472967	0.879644199028076	0.603046353046825	-1.01089880104088	0.00365197031162212	-0.24596331528607	1.20176757616766	-0.0220183102683631	-0.486096793679981	-0.195870857860827	0.859204424902972	0.343107559275594	-1.12790736236073	-0.437825512831323	1.08357953616306	0.517418911981084	-0.836606688875136	0.590381061302501	-1.28249689848479	0.49914762200839
C111	Punctuated	CRC	-0.232149686586657	0.543137097759497	-0.0270838482653065	1.24439755311188	0.92123585073226	-0.409447289841588	1.16510451529705	-0.85031434767046	0.859210263496635	1.01193859419103	0.955157012930403	0.401643900623794	-0.223001357822222	0.771226928826079	0.0440270514605375	0.163805875213102	0.670114708163276	0.0135680770576339	1.19879556887949	0.590864413870548	0.444327172510509	0.916307631091085	0.388288492978137	0.630100247613297	1.04243560294325	-0.597141348021034	0.131291565536476	-0.531879930490082	1.18001754787651	0.0879996449039224	0.69962561358907	0.219729062843976	-0.341309730127022	0.181568069786052	1.48915032670196	-0.527171935531886	1.886447427667	1.03066107708964	-0.730294670103908	-0.632807460637499	0.542370492012807	-0.32849762634619	-0.82250203720388	0.588380472492366	1.31684240921869	0.324439428448918	0.465422786833938	0.985364648103095	-0.361509839835022	0.866108580755911
C112	Punctuated	CRC	-0.236580688403603	0.316365235519629	-0.771452549986853	0.553594775187596	-0.236291953431056	-1.5441106966771	-0.242699862226758	0.690319043079675	-0.361084602092204	0.843828958270444	0.505113182465408	0.150845388702616	0.352113056702185	-0.334808547371215	-0.720162451073608	0.2068154340818	0.653891227772615	0.298064177312591	0.212382853615763	0.218845444575658	-0.313378168979039	-0.424153184605749	0.109478413090151	0.226458082242061	0.645531380481829	-0.424903624780255	-0.27526878863687	-0.774271342500917	0.677502580657896	-0.410493435235042	0.279257385022452	0.915778489795704	0.975015353647642	-0.224215332776176	0.371343001133843	-0.316906271642419	-0.444363965736725	-0.584180418709267	1.00586325361327	-0.310545016089583	-0.166425192385302	-0.952096039711549	0.572917402295688	-0.787768520420614	0.0458925646999651	-0.669439019969291	-0.655935145104857	0.23982050941157	0.218857580967803	0.671756906436945
C113	Neutral	CRC	-1.14115934193278	-1.00541196248638	-1.11328909738568	-1.53275014497174	-0.558439929604306	-0.753290950888296	-1.60166021754229	0.545091661867937	1.10956001760892	-1.17330369189049	-1.38529065274398	0.438422106890632	0.513311191394239	-1.62586241645934	-0.0789492026259883	0.80815005868168	1.04378167638179	0.556256775062	0.631298356795374	-1.06219841174232	0.00560046592154803	-0.887796739719799	-1.26132064114068	-1.2426953273005	-1.41478721100753	-0.793103099832279	-1.31527031324213	-0.290789261708597	-0.978492105572372	-0.0120291670125581	0.599253622231583	1.11224414325708	1.792568820392	-1.2898791639667	0.155092498401431	-0.0425031078442147	0.57255191236347	-0.156967708335331	1.50759186813499	-1.050877941361	-1.23120448779881	-0.901695268454313	0.243296878153416	-1.01266375031155	-0.886235570088917	0.659130735630833	-1.63006968384683	0.408462608246799	0.708199485209705	0.429556183723737
C114	Punctuated	CRC	-0.812278133134324	-0.317272967680244	0.0207129003559011	-0.808827578540427	-0.340533989248991	-0.584784177827271	-0.618207362155709	-0.671592330022989	0.904148048330626	-1.07647305425638	-0.534224172824881	1.2610719178848	1.27846064269207	-1.18932369864932	-0.310630208557582	0.605097861523385	1.22199275985435	1.17983232031768	1.43640100776174	-1.21649481710215	0.061606546814467	-0.517431063475984	-0.363862707609516	-0.14914708380418	-0.754330006655091	0.073122247183708	-0.0996168201126389	-0.83269428664254	-0.530895302589386	0.616184664509379	1.18459408253111	1.35700685674831	1.61253255064049	-1.23202542594191	0.115874746269517	0.00156359669205495	0.284762073768802	1.07226078946159	0.167917647123187	-0.64697224170906	-0.811750330766469	-0.508327741729612	0.688273660114465	-1.12166536736217	-0.543686673704468	1.16017198404393	-1.06494108198577	0.67071412258296	0.0770217714195066	0.422129586739435
C115	Punctuated	CRC	-0.822111942049086	0.208770913391306	0.0930233939918906	-0.232280308503934	-0.159911441669444	-0.457510934729526	-0.149900291030459	-0.645776403127775	1.03230947682573	-0.583501903307976	0.208243833160092	1.15191021629191	1.16876987895964	-0.845405030055137	-0.316472502566451	0.517019055782364	0.835870394651983	1.19296255688297	1.79989524604436	-0.505647671329016	-0.516613182608606	0.0507471360824655	-0.150326795489791	0.365935086255176	0.359008011971071	-0.131732491141282	-0.0248246264889127	-0.214565887996525	-0.15424173707027	0.944202916689474	1.34464579789805	1.20890992592927	1.24163903317662	-1.17838079601916	0.246580053701722	-0.344029980576675	0.528967040418804	-0.0483426769965859	0.740903401251729	-0.102760789638421	0.311188485901313	-0.397983682933075	0.340752956091411	-0.980805783918045	0.259971938624447	0.76583605249943	-0.932953956834054	0.521640959243733	-0.278724502280244	0.235155174197861
C116	Punctuated	CRC	-1.2236499447168	0.598148024740392	-0.558274031307632	-1.83640910440401	-1.05103426340431	-1.03998692263151	-1.40950970254615	-0.112095767232033	-0.125400655611409	-1.8294344278642	-0.164281268538333	1.15805807431554	0.913231072910201	-1.8331108354888	-1.21954028223901	-0.604577486832254	0.755341445422572	0.864170707329722	0.698946148604858	-1.73008871918923	0.0262959669774749	-1.36002520831695	-0.403458516112226	0.420045223155302	-0.468698589549553	0.44902922836772	0.525977000486111	-0.974531686904111	-0.865849882769512	0.0565145944645702	0.660284721979729	0.963137142487233	0.824470982204191	-1.70204707621106	-0.889545420910271	-0.0974702343065263	-0.522303848577316	-0.121598282867644	0.759112030434181	0.460581349864094	-0.987902607444306	-0.44943771712621	1.17813272020005	-1.76662683759128	-0.842521669230484	1.05369811867279	-2.02624432826138	0.268953024581148	-0.657052763925752	0.360261504600393
C118	Punctuated	CRC	-0.971870922101527	0.592433994345842	-0.325583396891585	-1.14997201703717	-0.798118077168213	-1.1087798963333	-0.546838866431605	0.741271599513318	1.60562973422643	-0.71149924272251	0.25374756141358	0.887341947001668	0.557238309395123	-1.322016177446	-0.721977402639089	-0.090230998352883	0.933464087979203	0.498219279509275	0.748983563048217	-1.62360448183182	0.184870973571373	-0.867152193673764	0.0277210650406905	0.371925706363946	0.111702700748813	0.707380548282366	0.581104615649209	-1.2982934861829	-0.0702068410634319	0.376388599377711	0.586039964954332	0.658567680482091	0.391075025454866	-1.20325842200065	-0.450923784778828	-0.00213672703507679	0.534285168965737	0.84624866873655	0.946383168200732	-0.451438658419829	-0.506314661620265	-0.417960006316947	-0.155851849394533	-1.06215742993134	-0.216426704906476	0.28110993357575	-1.3894027601046	-0.775499564161675	-1.36243358891353	0.731393416606894
C119	Punctuated	CRC	-1.65444826293474	-0.996710729118715	-0.983196408927361	-2.28562528230544	-0.939775424839231	-0.65096935924237	-1.96122796431308	-0.909297426373515	1.87481444355194	-2.46844248306608	-1.84005034742671	2.00540083433515	1.3039256156897	-1.74101071855167	-0.519615875930454	0.189076452716715	0.00183534638960591	1.25969036962856	1.03558018931008	-0.58015748068036	-0.944574596846696	-1.63605570471669	-1.27959062422788	-1.31107764051466	-1.81536822633561	-1.88341837436518	-2.11504172124556	-1.41333277576568	-1.69796819281526	0.810374606084562	1.44937464236435	1.41157578522141	1.50153320838421	-1.66425951712215	-0.693720523996102	-0.247940343514121	-0.69144971970426	0.188383769673523	1.19784243562219	0.919670292577357	-0.745241620823591	-1.07254994036077	0.468778959952961	-1.83641785646605	-1.43306226455563	1.10449578964523	-1.51109634850435	0.0416485456958618	0.779331447162684	-0.627798279164266
C122	Punctuated	CRC	-0.00247731600995621	-0.858760286259759	-0.469663329687335	-0.370682465287609	-0.278769429203317	-1.07740087196	-0.83372977000554	1.43248808410652	1.39578077421134	-0.588169215922972	-0.486583925544317	1.26997294909745	0.865595365138871	-0.994566614915675	-0.0985977553778261	0.698258939282129	2.06280006567528	0.830152103617276	1.13471496205688	-0.91968145256034	0.183826907692877	-0.445620156377856	-1.26981476682897	-0.660309593124394	-0.757862047845785	-0.380972577198312	-0.653066890008276	-0.649336152727249	-0.265603131002956	0.224904409985791	0.649422942595764	1.19026641160505	1.50635035558516	-0.787139967467166	-0.110059505386718	0.14730811418767	0.320330277089728	1.13545841748465	0.708135615962862	-0.926338030281582	-1.06954232744099	-0.85741584562549	0.123342983866244	-0.996499162904707	-0.390186718730635	0.880198153318751	-0.737043796379381	0.223446329063148	-0.254505342520237	1.3925283514677
C123	Punctuated	CRC	-0.865959199724779	0.452940376576256	-0.313711300347144	-0.502993892749971	-0.0883814113295143	-1.15884772392336	-0.51140238095009	-0.507904279121248	1.66055577111075	-0.955965222342602	0.210014211055282	0.711216200314053	1.24595650000764	-0.85373721979088	-0.503586518769736	0.219983783491983	0.688658950814614	1.36534595445476	0.716568458036044	-0.502761008623307	0.0619342534019753	-0.704700432010506	0.0315251192989727	0.301310775219077	0.0846098386192003	0.836828583571869	0.532458332449142	-0.601699354744521	-0.134197162785755	1.15717116221348	1.46765106580766	1.03803352244466	0.57775524794352	-0.918516610411114	0.147459304310018	-0.212119021034517	0.565851523707938	1.86203458216763	0.161055875668293	0.926708510191629	-0.469273560073999	-0.107753451666676	0.782052924313802	-0.411661436327582	-0.182992971313582	0.010699723177054	-0.898890881491459	-0.142671498165583	-1.16257932136013	0.612113587246574
C124	Punctuated	CRC	-0.134035571756607	0.853788518799691	0.945414785517306	1.39386607443197	0.992596584687691	-0.0973656132602606	0.919758391719678	-0.393224838301407	-0.333557586427183	0.765375330121765	1.19202973890951	-0.977980189905187	-0.541143105766494	0.570059968084007	-0.258898486795378	0.180260904005002	0.297054379250828	-0.317066406119068	-0.200720038398868	0.381661972234606	1.3559602240427	0.339271295353543	1.03830906722371	1.19186168853693	1.12378141548216	0.39790469842883	0.770807306700847	0.0161242488668946	1.5447588746197	-0.358070057842029	-0.222649361648375	-0.200957068637608	-0.714226053975416	0.433007570312916	0.995933961456552	-0.913590820875244	0.67027640537191	1.16743195339195	-0.0189348539289975	0.238715565456725	0.443364521877878	-0.353206570385767	-0.629387515353038	0.319686744946866	1.10189760846079	-0.54684064949774	0.515578045266659	0.658787501497042	0.663548854102769	0.5199573542933
C125	Punctuated	CRC	-0.606247843379765	0.376434636414179	-0.0599573849600064	0.420242741483067	0.29611085386536	-0.69363467422755	-0.110059785485908	1.19158620928506	-0.242935305042341	0.747873961453258	0.754548250465061	0.440984021533225	0.707655033260664	-0.179074318115521	-0.771873028834441	0.0403646222259171	0.541099648954542	0.64232760603161	0.265908166058134	-0.0772421664753533	0.166605533190874	-0.438248738766024	0.271847855543071	0.186574551138033	-0.0177193341964301	-0.280890528741593	-0.181477719340912	-0.734006091679817	0.651857802323425	0.0579612310247902	0.661389798187119	0.85430875875069	0.51573639227986	-0.148144869733073	0.278472796951092	-0.313698869198632	-0.641605754741176	0.87571944138279	0.97324368610791	0.304434468483443	-0.279883806167262	-0.73334870260448	1.39041507937185	-0.613798192271159	-0.509608866770117	-0.0657558757280917	-0.392773223921474	0.89782961957718	0.287453323064899	0.980465090601744
C126	Punctuated	CRC	0.154249816377553	0.30451640507168	0.72554506755408	1.05655854861162	0.640140944424989	-1.07219721823835	0.554382142550139	-0.0652308766276917	0.819032558920346	0.623428012164019	0.851583228144759	-0.226425126833904	0.192422728075522	0.0541792960874325	-0.295262577995732	0.691502866152359	1.14193998283921	0.298014049535472	1.11507054213519	0.432862306377991	0.540849389224855	0.388736708621186	0.629736917063013	0.663796144672252	0.698706265537331	-0.74229717160792	-0.393144100317665	-0.306484577891327	1.26677307065099	0.499155249799378	0.872275931132526	0.624898065546085	0.0964156551108883	0.13048036293817	1.01005032930824	-0.232059097309784	1.6763119269593	-0.430711866699008	0.237543326903292	-0.189459263321259	1.40175900816701	0.10251474815554	-0.4152601484773	0.13672615556551	0.616407126492209	-0.22157332133624	0.166838862924606	0.279844390167619	1.05325145093742	0.685197842613403
C129	Neutral	CRC	-1.25512011263281	-0.798883150862935	-0.463186414662229	-0.765008506270052	0.0969717137921972	-0.994797228190291	-1.10639370558868	-0.574003849353769	0.698526808544536	-0.0882743256549203	-0.766421189151837	1.08663773337419	1.01174093544914	-0.834329324566089	-0.0781489900854702	0.691226240095729	0.380292765098168	0.997878764091974	0.199684051271621	-0.195161084695672	-0.128413080530457	-1.24098870171298	-0.951721049152661	-0.710153131901091	-1.02592691535944	0.201180981692404	-0.363891143772746	0.0429259921314447	-0.303440402155099	0.683802522977495	0.0285225931780591	1.06225232199133	1.28356929427056	-0.772348548383397	0.146239119818207	-0.351915485000317	0.0999637965418377	1.34196936467909	0.854171396153259	-0.718352896207141	-0.119468422866816	-1.39005947831997	-0.0686325941740622	-0.294316526664079	-0.549943382108801	-0.483309982940345	-0.812331329861396	-0.199140967011266	-0.714569571754386	0.173997930687078
C130	Punctuated	CRC	-0.928258091773756	0.0548866447991991	-0.128397714243929	-0.63230373770935	-0.440588265963402	-0.262890301471882	-0.837819748373973	0.638384411007765	0.937719605501504	-0.687244903521019	0.0196812482842984	1.12369153161133	1.27550811299003	-1.30250745580009	0.204901585897375	0.991990939916393	1.24261642881731	1.02527027646699	2.11974842590713	-0.938701986735216	0.422793923126634	0.0761322157625318	-0.233072590052207	-0.0203168718853123	-0.325136163488663	0.388707457210124	0.134174149736009	-0.341660170003227	-0.385630529696029	0.844537608685589	1.2303974672326	1.07385490341172	0.202756317386599	-0.962599462268942	-0.430227597677346	-0.251954687731337	0.670205144656648	0.0965268347547793	0.967428032275889	0.573562737203472	-0.783074910262028	-0.34738115636471	0.0356224032304059	-0.755392608067465	-0.193358281887807	0.597466365633434	-1.42930667283149	0.985026716185429	-0.59865479963539	0.600509412302781
C132	Punctuated	CRC	-1.23532111232527	0.914174166073969	-2.16887625587489	-2.00003824312912	-1.14662720338623	-0.512005145240676	-0.352737208182676	-1.03714473270486	0.489310934945492	-1.58746538941496	-0.185666327035498	1.65334064777335	1.27017602740045	-1.69995359539572	-0.847402680774008	-0.0981288422880268	0.40833376132596	1.08906765440804	0.681048176788689	-1.78595242673908	-0.851617760871608	-0.521556553841607	0.609423144199315	0.575790879446196	0.000525892124536508	0.711910676138851	0.627464356421607	-0.502942040717638	-0.723782580356663	0.12885293491702	1.59787605764272	1.49991138791489	2.03728352007796	-1.65578858775365	-1.19192661523109	0.0341313005528603	1.15580670415772	-0.199835283788968	0.143984716207972	1.26969280375427	-1.35367386392265	0.0420266504386296	0.46953298322835	-1.42926134203711	-0.0100024694652705	1.2920450924066	-1.58707875972425	0.684355464172922	-0.154614624814158	-0.0759161280468395
C133	Punctuated	CRC	-0.658686825812104	0.170494614872389	0.10240941647754	0.0467205818358336	0.280219452337893	-0.23781077318678	0.0190358371202797	-0.060054882941373	0.818908912343325	0.216965676757416	0.374740305542343	0.119019514303601	0.657474853330131	0.0260654213228634	-0.814472773899132	-0.0799138001528293	1.28849947498108	0.533489247186313	1.1804094913025	-0.571805208120472	0.0131437236602193	0.234250773837109	0.0565893307020596	-0.31754094145442	0.0593430280726007	-0.980395260683804	-0.679151621358241	-0.338155853032378	0.337031519546025	0.0960888710266434	0.464043655541206	0.734629162092784	0.418443011227144	-0.386044888706558	0.441453323755323	-0.524749649468383	0.232412545594369	1.05477838367095	-0.0867763141462597	0.135883226500608	0.296281846463691	0.0594995788482609	0.843995043074053	-0.506865326215801	-0.13638387996629	-0.27726639762478	-0.596532323543612	0.107251089074975	0.184285212386814	0.698887490076945
C134	Punctuated	CRC	-1.13202736767422	-0.0794625618976611	-1.50920482286307	-0.3248017514125	-0.725351216226981	-0.569706726040757	-1.17753440403968	-0.0139703886760776	0.00433956828052759	-0.358250207154011	-0.110826461852562	0.132218948509706	-0.0272752527473417	-1.26959271422563	-0.371691606135107	0.165963455026173	0.0963840699079485	0.225408973056018	0.297662196093913	0.747090263592315	0.0176973120448409	-0.365105134939559	-0.196089148343511	-0.101115206410968	0.139437324491777	-0.605661096086648	-0.521631537427157	-0.09160248457452	-0.0594080513405238	-0.133481578055839	0.0738943090843674	0.817143480639217	0.750918630014165	-1.0965436545875	0.172806488967432	-0.427796722642147	-0.804196334500938	0.52446597303378	-0.0314891771074586	-0.961242419794833	0.00421098012114338	-0.915838855584523	-0.616687899315507	-0.526974403044315	-0.430105936707672	0.133910772287852	-1.25590344106585	-0.334558380487351	2.73082962448703	0.884983829087578
C135	Punctuated	CRC	-0.774440052902774	1.11990284275614	-0.759039744806341	0.228558408432713	-0.11693164456195	-0.497048413781208	0.316418736783516	-0.170937836320878	0.648641652948046	0.350376400063045	0.692747403775845	0.23938757619922	0.179966442168198	-0.500023365273342	-0.784974706657974	-0.324027969314064	-0.127907956979599	0.318954943305628	-0.375914482595684	0.114044994236808	0.434126338713619	-0.568970707742145	0.746887885250476	0.661097296454076	0.766622713578072	0.0494173427706377	0.450944029414933	-0.87593290757601	0.382762199971188	-0.279596784785613	0.678222816580113	0.612579925695614	0.196434502569018	-0.666201741615284	-0.201178316386429	-0.543517853922878	0.738606211362739	1.89025282541348	0.088320463007941	1.21217525818567	-0.436594023775249	-1.09781025164607	-0.750796810363151	0.118531054248004	0.556775298642118	0.426728685371284	-0.667591872439599	-0.290089062269457	0.527804460519206	-0.0729983096343518
